"","SVSPP","YEAR","N","strat.biomass","biomass.var","biomass.SE","strat.abund","abund.var","abund.SE","tot.biomass","tot.bio.var","tot.bio.SE","tot.abundance","tot.abund.var","tot.abund.SE","RPATH","SCINAME","Fall.q","biomass.t_area"
"3200",197,1983,37,2.92433293197731,0.94979983461265,0.974576746394377,1.4808043391253,0.155893179221025,0.394833102995462,2742299.36926299,835234042678.552,913911.397608407,1388627,137089190334.393,370255.574346144,"Goosefish","LOPHIUS AMERICANUS",0.199,0.382685946919142
"3201",197,1983,37,2.92433293197731,0.94979983461265,0.974576746394377,1.4808043391253,0.155893179221025,0.394833102995462,2742299.36926299,835234042678.552,913911.397608407,1388627,137089190334.393,370255.574346144,"Goosefish","LOPHIUS AMERICANUS",0.199,0.382685946919142
"3202",197,1984,35,1.57995237637393,0.997524957595723,0.998761712119424,0.747078760951392,0.107314690906643,0.327589210607803,1481603.67029967,877202514301.565,936590.900180845,700575,94370287147.196,307197.472559909,"Goosefish","LOPHIUS AMERICANUS",0.199,0.206756749420793
"3203",197,1984,35,1.57995237637393,0.997524957595723,0.998761712119424,0.747078760951392,0.107314690906643,0.327589210607803,1481603.67029967,877202514301.565,936590.900180845,700575,94370287147.196,307197.472559909,"Goosefish","LOPHIUS AMERICANUS",0.199,0.206756749420793
"3204",197,1984,35,1.57995237637393,0.997524957595723,0.998761712119424,0.747078760951392,0.107314690906643,0.327589210607803,1481603.67029967,877202514301.565,936590.900180845,700575,94370287147.196,307197.472559909,"Goosefish","LOPHIUS AMERICANUS",0.199,0.206756749420793
"3205",197,1984,35,1.57995237637393,0.997524957595723,0.998761712119424,0.747078760951392,0.107314690906643,0.327589210607803,1481603.67029967,877202514301.565,936590.900180845,700575,94370287147.196,307197.472559909,"Goosefish","LOPHIUS AMERICANUS",0.199,0.206756749420793
"3206",197,1985,34,2.52658698341722,0.606032353214305,0.778480798230955,1.00639733335901,0.137294089321282,0.370532170426917,2369312.26785052,532932133616.987,730022.008994925,943751,120733540984.928,347467.323621846,"Goosefish","LOPHIUS AMERICANUS",0.199,0.330635859429598
"3207",197,1985,34,2.52658698341722,0.606032353214305,0.778480798230955,1.00639733335901,0.137294089321282,0.370532170426917,2369312.26785052,532932133616.987,730022.008994925,943751,120733540984.928,347467.323621846,"Goosefish","LOPHIUS AMERICANUS",0.199,0.330635859429598
"3208",197,1985,34,2.52658698341722,0.606032353214305,0.778480798230955,1.00639733335901,0.137294089321282,0.370532170426917,2369312.26785052,532932133616.987,730022.008994925,943751,120733540984.928,347467.323621846,"Goosefish","LOPHIUS AMERICANUS",0.199,0.330635859429598
"3209",197,1985,34,2.52658698341722,0.606032353214305,0.778480798230955,1.00639733335901,0.137294089321282,0.370532170426917,2369312.26785052,532932133616.987,730022.008994925,943751,120733540984.928,347467.323621846,"Goosefish","LOPHIUS AMERICANUS",0.199,0.330635859429598
"3210",197,1986,38,0.454060618617346,0.0494198428032355,0.2223057417235,0.515025749637896,0.0238001307762781,0.154272910053185,425796.301927762,43458772668.5789,208467.677755039,482966,20929335550.6384,144669.746494,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0594195742537356
"3211",197,1986,38,0.454060618617346,0.0494198428032355,0.2223057417235,0.515025749637896,0.0238001307762781,0.154272910053185,425796.301927762,43458772668.5789,208467.677755039,482966,20929335550.6384,144669.746494,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0594195742537356
"3212",197,1986,38,0.454060618617346,0.0494198428032355,0.2223057417235,0.515025749637896,0.0238001307762781,0.154272910053185,425796.301927762,43458772668.5789,208467.677755039,482966,20929335550.6384,144669.746494,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0594195742537356
"3213",197,1986,38,0.454060618617346,0.0494198428032355,0.2223057417235,0.515025749637896,0.0238001307762781,0.154272910053185,425796.301927762,43458772668.5789,208467.677755039,482966,20929335550.6384,144669.746494,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0594195742537356
"3214",197,1987,32,0.776355664945945,0.0906972263349725,0.301159801990525,1.37975494809009,0.093521567236505,0.305812961197698,711398.193853506,76154938134.6193,275961.841809007,1264311,78526427487.92,280225.672428348,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0992751172621109
"3215",197,1987,32,0.776355664945945,0.0906972263349725,0.301159801990525,1.37975494809009,0.093521567236505,0.305812961197698,711398.193853506,76154938134.6193,275961.841809007,1264311,78526427487.92,280225.672428348,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0992751172621109
"3216",197,1987,32,0.776355664945945,0.0906972263349725,0.301159801990525,1.37975494809009,0.093521567236505,0.305812961197698,711398.193853506,76154938134.6193,275961.841809007,1264311,78526427487.92,280225.672428348,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0992751172621109
"3217",197,1987,32,0.776355664945945,0.0906972263349725,0.301159801990525,1.37975494809009,0.093521567236505,0.305812961197698,711398.193853506,76154938134.6193,275961.841809007,1264311,78526427487.92,280225.672428348,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0992751172621109
"3218",197,1988,31,0.676917102015781,0.157116079323728,0.396378706950472,0.452703795520088,0.0517276664748715,0.227437170389696,622688.746098397,132951026158.765,364624.500217368,416437,43771753777.4246,209217.001645241,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0868957762626044
"3219",197,1988,31,0.676917102015781,0.157116079323728,0.396378706950472,0.452703795520088,0.0517276664748715,0.227437170389696,622688.746098397,132951026158.765,364624.500217368,416437,43771753777.4246,209217.001645241,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0868957762626044
"3220",197,1988,31,0.676917102015781,0.157116079323728,0.396378706950472,0.452703795520088,0.0517276664748715,0.227437170389696,622688.746098397,132951026158.765,364624.500217368,416437,43771753777.4246,209217.001645241,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0868957762626044
"3221",197,1988,31,0.676917102015781,0.157116079323728,0.396378706950472,0.452703795520088,0.0517276664748715,0.227437170389696,622688.746098397,132951026158.765,364624.500217368,416437,43771753777.4246,209217.001645241,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0868957762626044
"3222",197,1989,33,0.619290006676508,0.0372321670086418,0.192956386286233,0.524115717364681,0.0273277170881021,0.165310970864314,580740.508759909,32741186337.4278,180945.257847305,491491,24031420925.6309,155020.711279593,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0810419292656654
"3223",197,1989,33,0.619290006676508,0.0372321670086418,0.192956386286233,0.524115717364681,0.0273277170881021,0.165310970864314,580740.508759909,32741186337.4278,180945.257847305,491491,24031420925.6309,155020.711279593,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0810419292656654
"3224",197,1989,33,0.619290006676508,0.0372321670086418,0.192956386286233,0.524115717364681,0.0273277170881021,0.165310970864314,580740.508759909,32741186337.4278,180945.257847305,491491,24031420925.6309,155020.711279593,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0810419292656654
"3225",197,1989,33,0.619290006676508,0.0372321670086418,0.192956386286233,0.524115717364681,0.0273277170881021,0.165310970864314,580740.508759909,32741186337.4278,180945.257847305,491491,24031420925.6309,155020.711279593,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0810419292656654
"3226",197,1990,33,1.05861445694171,0.249424181900652,0.499423849951774,0.799714460833605,0.0931800329175959,0.305254046521247,992717.937762652,219338391310.242,468335.767703302,749934,81940565532.3407,286252.625371962,"Goosefish","LOPHIUS AMERICANUS",0.199,0.138533089528594
"3227",197,1990,33,1.05861445694171,0.249424181900652,0.499423849951774,0.799714460833605,0.0931800329175959,0.305254046521247,992717.937762652,219338391310.242,468335.767703302,749934,81940565532.3407,286252.625371962,"Goosefish","LOPHIUS AMERICANUS",0.199,0.138533089528594
"3228",197,1990,33,1.05861445694171,0.249424181900652,0.499423849951774,0.799714460833605,0.0931800329175959,0.305254046521247,992717.937762652,219338391310.242,468335.767703302,749934,81940565532.3407,286252.625371962,"Goosefish","LOPHIUS AMERICANUS",0.199,0.138533089528594
"3229",197,1990,33,1.05861445694171,0.249424181900652,0.499423849951774,0.799714460833605,0.0931800329175959,0.305254046521247,992717.937762652,219338391310.242,468335.767703302,749934,81940565532.3407,286252.625371962,"Goosefish","LOPHIUS AMERICANUS",0.199,0.138533089528594
"3230",197,1991,33,1.77114811103894,0.743171214001729,0.862073786866141,1.24260568919701,0.287622260956107,0.536304261549456,1629260.0572997,628868642461.495,793012.384809654,1143060,243384858537.796,493340.509727101,"Goosefish","LOPHIUS AMERICANUS",0.199,0.227362094304401
"3231",197,1991,33,1.77114811103894,0.743171214001729,0.862073786866141,1.24260568919701,0.287622260956107,0.536304261549456,1629260.0572997,628868642461.495,793012.384809654,1143060,243384858537.796,493340.509727101,"Goosefish","LOPHIUS AMERICANUS",0.199,0.227362094304401
"3232",197,1991,33,1.77114811103894,0.743171214001729,0.862073786866141,1.24260568919701,0.287622260956107,0.536304261549456,1629260.0572997,628868642461.495,793012.384809654,1143060,243384858537.796,493340.509727101,"Goosefish","LOPHIUS AMERICANUS",0.199,0.227362094304401
"3233",197,1991,33,1.77114811103894,0.743171214001729,0.862073786866141,1.24260568919701,0.287622260956107,0.536304261549456,1629260.0572997,628868642461.495,793012.384809654,1143060,243384858537.796,493340.509727101,"Goosefish","LOPHIUS AMERICANUS",0.199,0.227362094304401
"3234",197,1992,33,1.07465040601943,0.0774376245677024,0.278276166007264,1.11610929589708,0.0739676150352455,0.271969878911701,1007755.68280204,68097021989.3578,260954.061070829,1046634,65045568425.8719,255040.32705804,"Goosefish","LOPHIUS AMERICANUS",0.199,0.140631596265105
"3235",197,1992,33,1.07465040601943,0.0774376245677024,0.278276166007264,1.11610929589708,0.0739676150352455,0.271969878911701,1007755.68280204,68097021989.3578,260954.061070829,1046634,65045568425.8719,255040.32705804,"Goosefish","LOPHIUS AMERICANUS",0.199,0.140631596265105
"3236",197,1992,33,1.07465040601943,0.0774376245677024,0.278276166007264,1.11610929589708,0.0739676150352455,0.271969878911701,1007755.68280204,68097021989.3578,260954.061070829,1046634,65045568425.8719,255040.32705804,"Goosefish","LOPHIUS AMERICANUS",0.199,0.140631596265105
"3237",197,1992,33,1.07465040601943,0.0774376245677024,0.278276166007264,1.11610929589708,0.0739676150352455,0.271969878911701,1007755.68280204,68097021989.3578,260954.061070829,1046634,65045568425.8719,255040.32705804,"Goosefish","LOPHIUS AMERICANUS",0.199,0.140631596265105
"3238",197,1993,33,0.547424807064953,0.0834763678215942,0.288922771379471,0.411470316051307,0.0188066798480566,0.137137448744158,503570.179685733,70637383580.7104,265776.943282728,378507,15914140648.1169,126151.260985045,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0702728641567201
"3239",197,1993,33,0.547424807064953,0.0834763678215942,0.288922771379471,0.411470316051307,0.0188066798480566,0.137137448744158,503570.179685733,70637383580.7104,265776.943282728,378507,15914140648.1169,126151.260985045,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0702728641567201
"3240",197,1993,33,0.547424807064953,0.0834763678215942,0.288922771379471,0.411470316051307,0.0188066798480566,0.137137448744158,503570.179685733,70637383580.7104,265776.943282728,378507,15914140648.1169,126151.260985045,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0702728641567201
"3241",197,1993,33,0.547424807064953,0.0834763678215942,0.288922771379471,0.411470316051307,0.0188066798480566,0.137137448744158,503570.179685733,70637383580.7104,265776.943282728,378507,15914140648.1169,126151.260985045,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0702728641567201
"3242",197,1994,34,0.454706343837124,0.0571191316805819,0.238996091350009,0.9047266484006,0.160946156512539,0.401180952330166,426401.832113314,50229365735.0629,224119.088288041,848409,141532672526.065,376208.28343627,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0595040755649503
"3243",197,1994,34,0.454706343837124,0.0571191316805819,0.238996091350009,0.9047266484006,0.160946156512539,0.401180952330166,426401.832113314,50229365735.0629,224119.088288041,848409,141532672526.065,376208.28343627,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0595040755649503
"3244",197,1994,34,0.454706343837124,0.0571191316805819,0.238996091350009,0.9047266484006,0.160946156512539,0.401180952330166,426401.832113314,50229365735.0629,224119.088288041,848409,141532672526.065,376208.28343627,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0595040755649503
"3245",197,1994,34,0.454706343837124,0.0571191316805819,0.238996091350009,0.9047266484006,0.160946156512539,0.401180952330166,426401.832113314,50229365735.0629,224119.088288041,848409,141532672526.065,376208.28343627,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0595040755649503
"3246",197,1995,31,0.947684026788671,0.181109875419222,0.42557005935477,0.852599897870442,0.100907053515793,0.317658706028644,888692.693128467,159264223789.949,399079.219942544,799527,88735545292.1806,297885.120964745,"Goosefish","LOPHIUS AMERICANUS",0.199,0.124016439854045
"3247",197,1995,31,0.947684026788671,0.181109875419222,0.42557005935477,0.852599897870442,0.100907053515793,0.317658706028644,888692.693128467,159264223789.949,399079.219942544,799527,88735545292.1806,297885.120964745,"Goosefish","LOPHIUS AMERICANUS",0.199,0.124016439854045
"3248",197,1995,31,0.947684026788671,0.181109875419222,0.42557005935477,0.852599897870442,0.100907053515793,0.317658706028644,888692.693128467,159264223789.949,399079.219942544,799527,88735545292.1806,297885.120964745,"Goosefish","LOPHIUS AMERICANUS",0.199,0.124016439854045
"3249",197,1995,31,0.947684026788671,0.181109875419222,0.42557005935477,0.852599897870442,0.100907053515793,0.317658706028644,888692.693128467,159264223789.949,399079.219942544,799527,88735545292.1806,297885.120964745,"Goosefish","LOPHIUS AMERICANUS",0.199,0.124016439854045
"3250",197,1996,33,0.854329897371043,0.0705056527870485,0.265529005547508,0.526611357400985,0.0354239881795996,0.188212614294578,801149.661546575,62001191475.2892,249000.384488236,493831,31151111820.4296,176496.775665817,"Goosefish","LOPHIUS AMERICANUS",0.199,0.111799871410574
"3251",197,1996,33,0.854329897371043,0.0705056527870485,0.265529005547508,0.526611357400985,0.0354239881795996,0.188212614294578,801149.661546575,62001191475.2892,249000.384488236,493831,31151111820.4296,176496.775665817,"Goosefish","LOPHIUS AMERICANUS",0.199,0.111799871410574
"3252",197,1996,33,0.854329897371043,0.0705056527870485,0.265529005547508,0.526611357400985,0.0354239881795996,0.188212614294578,801149.661546575,62001191475.2892,249000.384488236,493831,31151111820.4296,176496.775665817,"Goosefish","LOPHIUS AMERICANUS",0.199,0.111799871410574
"3253",197,1996,33,0.854329897371043,0.0705056527870485,0.265529005547508,0.526611357400985,0.0354239881795996,0.188212614294578,801149.661546575,62001191475.2892,249000.384488236,493831,31151111820.4296,176496.775665817,"Goosefish","LOPHIUS AMERICANUS",0.199,0.111799871410574
"3254",197,1997,33,1.28313631338936,0.110943352041981,0.333081599674885,0.649025042443273,0.0237909886382928,0.154243277449271,1203263.78177018,97561255600.8958,312347.971981404,608625,20921296146.345,144641.958457237,"Goosefish","LOPHIUS AMERICANUS",0.199,0.167914613875283
"3255",197,1997,33,1.28313631338936,0.110943352041981,0.333081599674885,0.649025042443273,0.0237909886382928,0.154243277449271,1203263.78177018,97561255600.8958,312347.971981404,608625,20921296146.345,144641.958457237,"Goosefish","LOPHIUS AMERICANUS",0.199,0.167914613875283
"3256",197,1997,33,1.28313631338936,0.110943352041981,0.333081599674885,0.649025042443273,0.0237909886382928,0.154243277449271,1203263.78177018,97561255600.8958,312347.971981404,608625,20921296146.345,144641.958457237,"Goosefish","LOPHIUS AMERICANUS",0.199,0.167914613875283
"3257",197,1997,33,1.28313631338936,0.110943352041981,0.333081599674885,0.649025042443273,0.0237909886382928,0.154243277449271,1203263.78177018,97561255600.8958,312347.971981404,608625,20921296146.345,144641.958457237,"Goosefish","LOPHIUS AMERICANUS",0.199,0.167914613875283
"3258",197,1998,33,0.666469361268508,0.0495721105078883,0.222647951950806,0.655586395191955,0.0498146617441292,0.223191984049896,624983.047947263,43592673692.6598,208788.586116818,614778,43805968159.788,209298.753364152,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0872159444708579
"3259",197,1998,33,0.666469361268508,0.0495721105078883,0.222647951950806,0.655586395191955,0.0498146617441292,0.223191984049896,624983.047947263,43592673692.6598,208788.586116818,614778,43805968159.788,209298.753364152,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0872159444708579
"3260",197,1998,33,0.666469361268508,0.0495721105078883,0.222647951950806,0.655586395191955,0.0498146617441292,0.223191984049896,624983.047947263,43592673692.6598,208788.586116818,614778,43805968159.788,209298.753364152,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0872159444708579
"3261",197,1998,33,0.666469361268508,0.0495721105078883,0.222647951950806,0.655586395191955,0.0498146617441292,0.223191984049896,624983.047947263,43592673692.6598,208788.586116818,614778,43805968159.788,209298.753364152,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0872159444708579
"3262",197,1999,33,0.641471410366998,0.0246179264133779,0.156901008324924,0.808665262826404,0.0449498241622992,0.212013735786857,601541.166812435,21648487872.1781,147134.251186385,758328,39527932080.6351,198816.32750012,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0839446464571554
"3263",197,1999,33,0.641471410366998,0.0246179264133779,0.156901008324924,0.808665262826404,0.0449498241622992,0.212013735786857,601541.166812435,21648487872.1781,147134.251186385,758328,39527932080.6351,198816.32750012,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0839446464571554
"3264",197,1999,33,0.641471410366998,0.0246179264133779,0.156901008324924,0.808665262826404,0.0449498241622992,0.212013735786857,601541.166812435,21648487872.1781,147134.251186385,758328,39527932080.6351,198816.32750012,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0839446464571554
"3265",197,1999,33,0.641471410366998,0.0246179264133779,0.156901008324924,0.808665262826404,0.0449498241622992,0.212013735786857,601541.166812435,21648487872.1781,147134.251186385,758328,39527932080.6351,198816.32750012,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0839446464571554
"3266",197,2000,34,0.626559861149203,0.0396862846169558,0.199214167711425,0.504484569823722,0.0196977823266799,0.140348788119741,587557.830111081,34899285861.6677,186813.505565491,473081,17321816413.2705,131612.371809304,"Goosefish","LOPHIUS AMERICANUS",0.199,0.081993281662113
"3267",197,2000,34,0.626559861149203,0.0396862846169558,0.199214167711425,0.504484569823722,0.0196977823266799,0.140348788119741,587557.830111081,34899285861.6677,186813.505565491,473081,17321816413.2705,131612.371809304,"Goosefish","LOPHIUS AMERICANUS",0.199,0.081993281662113
"3268",197,2000,34,0.626559861149203,0.0396862846169558,0.199214167711425,0.504484569823722,0.0196977823266799,0.140348788119741,587557.830111081,34899285861.6677,186813.505565491,473081,17321816413.2705,131612.371809304,"Goosefish","LOPHIUS AMERICANUS",0.199,0.081993281662113
"3269",197,2000,34,0.626559861149203,0.0396862846169558,0.199214167711425,0.504484569823722,0.0196977823266799,0.140348788119741,587557.830111081,34899285861.6677,186813.505565491,473081,17321816413.2705,131612.371809304,"Goosefish","LOPHIUS AMERICANUS",0.199,0.081993281662113
"3270",197,2001,33,1.30014519096074,0.144440497192606,0.380053282044249,0.602258003822921,0.0279832288092837,0.167281884283038,1219213.8925547,127017942097.116,356395.766104363,564769,24607864177.0966,156868.939491209,"Goosefish","LOPHIUS AMERICANUS",0.199,0.170140440609394
"3271",197,2001,33,1.30014519096074,0.144440497192606,0.380053282044249,0.602258003822921,0.0279832288092837,0.167281884283038,1219213.8925547,127017942097.116,356395.766104363,564769,24607864177.0966,156868.939491209,"Goosefish","LOPHIUS AMERICANUS",0.199,0.170140440609394
"3272",197,2001,33,1.30014519096074,0.144440497192606,0.380053282044249,0.602258003822921,0.0279832288092837,0.167281884283038,1219213.8925547,127017942097.116,356395.766104363,564769,24607864177.0966,156868.939491209,"Goosefish","LOPHIUS AMERICANUS",0.199,0.170140440609394
"3273",197,2001,33,1.30014519096074,0.144440497192606,0.380053282044249,0.602258003822921,0.0279832288092837,0.167281884283038,1219213.8925547,127017942097.116,356395.766104363,564769,24607864177.0966,156868.939491209,"Goosefish","LOPHIUS AMERICANUS",0.199,0.170140440609394
"3274",197,2002,32,1.62307251290078,0.169378065274896,0.411555664855796,0.95327290753614,0.05957671256246,0.244083413124407,1522039.66919265,148947516145.144,385937.191969295,893934,52390510789.397,228889.735002243,"Goosefish","LOPHIUS AMERICANUS",0.199,0.212399564606991
"3275",197,2002,32,1.62307251290078,0.169378065274896,0.411555664855796,0.95327290753614,0.05957671256246,0.244083413124407,1522039.66919265,148947516145.144,385937.191969295,893934,52390510789.397,228889.735002243,"Goosefish","LOPHIUS AMERICANUS",0.199,0.212399564606991
"3276",197,2002,32,1.62307251290078,0.169378065274896,0.411555664855796,0.95327290753614,0.05957671256246,0.244083413124407,1522039.66919265,148947516145.144,385937.191969295,893934,52390510789.397,228889.735002243,"Goosefish","LOPHIUS AMERICANUS",0.199,0.212399564606991
"3277",197,2002,32,1.62307251290078,0.169378065274896,0.411555664855796,0.95327290753614,0.05957671256246,0.244083413124407,1522039.66919265,148947516145.144,385937.191969295,893934,52390510789.397,228889.735002243,"Goosefish","LOPHIUS AMERICANUS",0.199,0.212399564606991
"3278",197,2003,31,1.53466850177201,0.119235341199012,0.345304707756805,2.26683557016817,0.399270715464687,0.63187871895221,1406263.198196,100117284721.966,316413.155102574,2077170,335252111491.019,579009.59533588,"Goosefish","LOPHIUS AMERICANUS",0.199,0.196243039564208
"3279",197,2003,31,1.53466850177201,0.119235341199012,0.345304707756805,2.26683557016817,0.399270715464687,0.63187871895221,1406263.198196,100117284721.966,316413.155102574,2077170,335252111491.019,579009.59533588,"Goosefish","LOPHIUS AMERICANUS",0.199,0.196243039564208
"3280",197,2003,31,1.53466850177201,0.119235341199012,0.345304707756805,2.26683557016817,0.399270715464687,0.63187871895221,1406263.198196,100117284721.966,316413.155102574,2077170,335252111491.019,579009.59533588,"Goosefish","LOPHIUS AMERICANUS",0.199,0.196243039564208
"3281",197,2003,31,1.53466850177201,0.119235341199012,0.345304707756805,2.26683557016817,0.399270715464687,0.63187871895221,1406263.198196,100117284721.966,316413.155102574,2077170,335252111491.019,579009.59533588,"Goosefish","LOPHIUS AMERICANUS",0.199,0.196243039564208
"3282",197,2004,33,1.50527280651415,0.216690766512941,0.465500554793376,0.907101842206127,0.108787093418915,0.329828885058472,1411572.74629512,190553312740.393,436524.126183643,850637,95665087017.6085,309297.731995578,"Goosefish","LOPHIUS AMERICANUS",0.199,0.196983983264519
"3283",197,2004,33,1.50527280651415,0.216690766512941,0.465500554793376,0.907101842206127,0.108787093418915,0.329828885058472,1411572.74629512,190553312740.393,436524.126183643,850637,95665087017.6085,309297.731995578,"Goosefish","LOPHIUS AMERICANUS",0.199,0.196983983264519
"3284",197,2004,33,1.50527280651415,0.216690766512941,0.465500554793376,0.907101842206127,0.108787093418915,0.329828885058472,1411572.74629512,190553312740.393,436524.126183643,850637,95665087017.6085,309297.731995578,"Goosefish","LOPHIUS AMERICANUS",0.199,0.196983983264519
"3285",197,2004,33,1.50527280651415,0.216690766512941,0.465500554793376,0.907101842206127,0.108787093418915,0.329828885058472,1411572.74629512,190553312740.393,436524.126183643,850637,95665087017.6085,309297.731995578,"Goosefish","LOPHIUS AMERICANUS",0.199,0.196983983264519
"3286",197,2005,33,1.15545867076649,0.169489002560975,0.411690420778739,1.11385948537549,0.135468616450386,0.368060615185035,1083533.80335183,149045072066.465,386063.55962,1044524,119128258450.446,345149.617485585,"Goosefish","LOPHIUS AMERICANUS",0.199,0.151206379654325
"3287",197,2005,33,1.15545867076649,0.169489002560975,0.411690420778739,1.11385948537549,0.135468616450386,0.368060615185035,1083533.80335183,149045072066.465,386063.55962,1044524,119128258450.446,345149.617485585,"Goosefish","LOPHIUS AMERICANUS",0.199,0.151206379654325
"3288",197,2005,33,1.15545867076649,0.169489002560975,0.411690420778739,1.11385948537549,0.135468616450386,0.368060615185035,1083533.80335183,149045072066.465,386063.55962,1044524,119128258450.446,345149.617485585,"Goosefish","LOPHIUS AMERICANUS",0.199,0.151206379654325
"3289",197,2005,33,1.15545867076649,0.169489002560975,0.411690420778739,1.11385948537549,0.135468616450386,0.368060615185035,1083533.80335183,149045072066.465,386063.55962,1044524,119128258450.446,345149.617485585,"Goosefish","LOPHIUS AMERICANUS",0.199,0.151206379654325
"3290",197,2006,38,1.24421788468448,0.221351153869923,0.470479706119109,0.695991229254277,0.0569402108684293,0.238621480316482,1166767.9432413,194651559582.274,441193.335831667,652667,50072026527.5713,223767.796001952,"Goosefish","LOPHIUS AMERICANUS",0.199,0.162821645294765
"3291",197,2006,38,1.24421788468448,0.221351153869923,0.470479706119109,0.695991229254277,0.0569402108684293,0.238621480316482,1166767.9432413,194651559582.274,441193.335831667,652667,50072026527.5713,223767.796001952,"Goosefish","LOPHIUS AMERICANUS",0.199,0.162821645294765
"3292",197,2006,38,1.24421788468448,0.221351153869923,0.470479706119109,0.695991229254277,0.0569402108684293,0.238621480316482,1166767.9432413,194651559582.274,441193.335831667,652667,50072026527.5713,223767.796001952,"Goosefish","LOPHIUS AMERICANUS",0.199,0.162821645294765
"3293",197,2006,38,1.24421788468448,0.221351153869923,0.470479706119109,0.695991229254277,0.0569402108684293,0.238621480316482,1166767.9432413,194651559582.274,441193.335831667,652667,50072026527.5713,223767.796001952,"Goosefish","LOPHIUS AMERICANUS",0.199,0.162821645294765
"3294",197,2007,33,1.00841840308298,0.159641477832168,0.399551595957478,0.35558861866076,0.0208373415499007,0.144351451499113,945646.48248098,140385365473.682,374680.35106432,333454,18323920880.1242,135365.877827923,"Goosefish","LOPHIUS AMERICANUS",0.199,0.131964301073463
"3295",197,2007,33,1.00841840308298,0.159641477832168,0.399551595957478,0.35558861866076,0.0208373415499007,0.144351451499113,945646.48248098,140385365473.682,374680.35106432,333454,18323920880.1242,135365.877827923,"Goosefish","LOPHIUS AMERICANUS",0.199,0.131964301073463
"3296",197,2007,33,1.00841840308298,0.159641477832168,0.399551595957478,0.35558861866076,0.0208373415499007,0.144351451499113,945646.48248098,140385365473.682,374680.35106432,333454,18323920880.1242,135365.877827923,"Goosefish","LOPHIUS AMERICANUS",0.199,0.131964301073463
"3297",197,2007,33,1.00841840308298,0.159641477832168,0.399551595957478,0.35558861866076,0.0208373415499007,0.144351451499113,945646.48248098,140385365473.682,374680.35106432,333454,18323920880.1242,135365.877827923,"Goosefish","LOPHIUS AMERICANUS",0.199,0.131964301073463
"3298",197,2008,33,0.816271956444168,0.236976115650817,0.486801926506887,0.184481669214017,0.0172371292940817,0.131290248282505,765460.747244793,208391823077.135,456499.532395308,172998,15157969774.0632,123117.706988326,"Goosefish","LOPHIUS AMERICANUS",0.199,0.106819508538024
"3299",197,2008,33,0.816271956444168,0.236976115650817,0.486801926506887,0.184481669214017,0.0172371292940817,0.131290248282505,765460.747244793,208391823077.135,456499.532395308,172998,15157969774.0632,123117.706988326,"Goosefish","LOPHIUS AMERICANUS",0.199,0.106819508538024
"3300",197,2008,33,0.816271956444168,0.236976115650817,0.486801926506887,0.184481669214017,0.0172371292940817,0.131290248282505,765460.747244793,208391823077.135,456499.532395308,172998,15157969774.0632,123117.706988326,"Goosefish","LOPHIUS AMERICANUS",0.199,0.106819508538024
"3301",197,2008,33,0.816271956444168,0.236976115650817,0.486801926506887,0.184481669214017,0.0172371292940817,0.131290248282505,765460.747244793,208391823077.135,456499.532395308,172998,15157969774.0632,123117.706988326,"Goosefish","LOPHIUS AMERICANUS",0.199,0.106819508538024
"3302",197,2009,46,0.478141548973498,0.0209143547890444,0.144617961502174,0.29064328783412,0.00832817060599216,0.0912588111142818,448378.24511379,18391644706.4776,135615.798144898,272551,7323618461.35331,85578.1424275691,"Goosefish","LOPHIUS AMERICANUS",0.199,0.0625708685319171
