"","doy","t","temp","seas","thresh"
"12552",134,2016-05-13,13.1164864864865,11.6727,13.06
"12553",135,2016-05-14,13.2833783783784,11.8263,13.2432
"12554",136,2016-05-15,12.4960810810811,11.9809,13.4284
"12555",137,2016-05-16,11.0359459459459,12.1361,13.6155
"12556",138,2016-05-17,10.9427027027027,12.2922,13.8019
"12557",139,2016-05-18,11.0582432432432,12.4493,13.9849
"12558",140,2016-05-19,11.7339189189189,12.6074,14.1689
"12559",141,2016-05-20,12.3559459459459,12.7666,14.3547
"12560",142,2016-05-21,12.8486486486486,12.9267,14.5382
"12561",143,2016-05-22,12.5248648648649,13.0875,14.7201
"12562",144,2016-05-23,12.5717567567568,13.2492,14.902
"12563",145,2016-05-24,12.4839189189189,13.4114,15.0861
"12564",146,2016-05-25,14.0178378378378,13.5746,15.2666
"12565",147,2016-05-26,14.4705405405405,13.7393,15.4558
"12566",148,2016-05-27,15.0377027027027,13.9058,15.6479
"12567",149,2016-05-28,15.2867567567568,14.0745,15.8384
"12568",150,2016-05-29,16.1032432432432,14.2451,16.0238
"12569",151,2016-05-30,16.612027027027,14.418,16.208
"12570",152,2016-05-31,16.9178378378378,14.5931,16.3904
"12571",153,2016-06-01,17.6037837837838,14.7699,16.5737
"12572",154,2016-06-02,17.5605405405405,14.948,16.7566
"12573",155,2016-06-03,17.5175675675676,15.1272,16.9412
"12574",156,2016-06-04,17.8827027027027,15.3075,17.126
"12575",157,2016-06-05,18.0224324324324,15.4892,17.3115
"12576",158,2016-06-06,17.4921621621622,15.6721,17.4993
"12577",159,2016-06-07,17.9772972972973,15.8562,17.688
"12578",160,2016-06-08,17.7531081081081,16.0412,17.8769
"12579",161,2016-06-09,16.2377027027027,16.2266,18.0719
"12580",162,2016-06-10,15.7756756756757,16.4114,18.2654
"12581",163,2016-06-11,16.1081081081081,16.5952,18.4526
"12582",164,2016-06-12,16.3891891891892,16.7777,18.6326
"12583",165,2016-06-13,15.9227027027027,16.9589,18.8057
"12584",166,2016-06-14,15.8683783783784,17.1393,18.9687
"12585",167,2016-06-15,16.3824324324324,17.3189,19.1288
"12586",168,2016-06-16,16.7289189189189,17.4977,19.2874
"12587",169,2016-06-17,16.6425675675676,17.6755,19.4496
"12588",170,2016-06-18,17.4140540540541,17.852,19.6142
"12589",171,2016-06-19,17.9308108108108,18.0276,19.7782
"12590",172,2016-06-20,17.8694594594595,18.2024,19.9399
"12591",173,2016-06-21,18.4666216216216,18.3767,20.1008
"12592",174,2016-06-22,18.4085135135135,18.5502,20.2629
"12593",175,2016-06-23,18.9282432432432,18.7225,20.423
"12594",176,2016-06-24,19.2301351351351,18.894,20.5845
"12595",177,2016-06-25,18.6075675675676,19.0644,20.7446
"12596",178,2016-06-26,19.0408108108108,19.2331,20.8997
"12597",179,2016-06-27,19.6147297297297,19.3993,21.0512
"12598",180,2016-06-28,19.7964864864865,19.5635,21.2015
"12599",181,2016-06-29,20.2745945945946,19.7258,21.3502
"12600",182,2016-06-30,20.5863513513514,19.8852,21.4969
"12601",183,2016-07-01,20.9591891891892,20.0412,21.6446
"12602",184,2016-07-02,21.062027027027,20.1938,21.7904
"12603",185,2016-07-03,20.8905405405405,20.3433,21.9355
"12604",186,2016-07-04,20.8777027027027,20.4897,22.076
"12605",187,2016-07-05,21.5278378378378,20.6316,22.2143
"12606",188,2016-07-06,22.3509459459459,20.7683,22.3458
"12607",189,2016-07-07,22.8924324324324,20.8999,22.4716
"12608",190,2016-07-08,23.165,21.0263,22.5902
"12609",191,2016-07-09,22.5005405405405,21.1471,22.699
"12610",192,2016-07-10,22.0040540540541,21.2624,22.796
"12611",193,2016-07-11,22.0935135135135,21.3731,22.8911
"12612",194,2016-07-12,22.2278378378378,21.4791,22.9829
"12613",195,2016-07-13,22.5687837837838,21.5809,23.0736
"12614",196,2016-07-14,23.0359459459459,21.6788,23.1646
"12615",197,2016-07-15,23.5333783783784,21.7733,23.2536
"12616",198,2016-07-16,23.7704054054054,21.865,23.3404
"12617",199,2016-07-17,24.2685135135135,21.9541,23.426
"12618",200,2016-07-18,24.5881081081081,22.0407,23.5043
"12619",201,2016-07-19,24.1293243243243,22.1249,23.5815
"12620",202,2016-07-20,23.8524324324324,22.2059,23.6565
"12621",203,2016-07-21,23.8805405405405,22.2834,23.7291
"12622",204,2016-07-22,23.6431081081081,22.3571,23.7982
"12623",205,2016-07-23,23.5444594594595,22.4272,23.8621
"12624",206,2016-07-24,23.7104054054054,22.4938,23.9226
"12625",207,2016-07-25,23.8997297297297,22.5561,23.9755
"12626",208,2016-07-26,24.2895945945946,22.614,24.0255
"12627",209,2016-07-27,24.8908108108108,22.6676,24.0688
"12628",210,2016-07-28,25.0735135135135,22.7176,24.1085
"12629",211,2016-07-29,25.0075675675676,22.7638,24.145
"12630",212,2016-07-30,24.8798648648649,22.8058,24.1784
"12631",213,2016-07-31,24.8614864864865,22.8442,24.2094
"12632",214,2016-08-01,24.6991891891892,22.8792,24.2381
"12633",215,2016-08-02,24.32,22.9109,24.2642
"12634",216,2016-08-03,24.2593243243243,22.939,24.2866
"12635",217,2016-08-04,24.1491891891892,22.9629,24.3071
"12636",218,2016-08-05,24.1575675675676,22.9831,24.3261
"12637",219,2016-08-06,24.3481081081081,23.0003,24.3447
"12638",220,2016-08-07,24.3563513513513,23.0146,24.3589
"12639",221,2016-08-08,24.7182432432432,23.0253,24.3711
"12640",222,2016-08-09,24.7082432432432,23.0322,24.3805
"12641",223,2016-08-10,24.8125675675676,23.0356,24.3847
"12642",224,2016-08-11,25.2006756756757,23.0355,24.3829
"12643",225,2016-08-12,25.4483783783784,23.0319,24.3766
"12644",226,2016-08-13,25.5852702702703,23.0245,24.3652
"12645",227,2016-08-14,25.6583783783784,23.0131,24.3476
"12646",228,2016-08-15,25.8910810810811,22.998,24.3265
"12647",229,2016-08-16,25.9801351351351,22.9788,24.3033
"12648",230,2016-08-17,25.5908108108108,22.9553,24.2763
"12649",231,2016-08-18,25.6405405405405,22.9274,24.2454
"12650",232,2016-08-19,25.7678378378378,22.8958,24.2108
"12651",233,2016-08-20,25.942972972973,22.8613,24.1715
"12652",234,2016-08-21,25.8386486486486,22.8237,24.1291
"12653",235,2016-08-22,25.5324324324324,22.7831,24.0854
"12654",236,2016-08-23,25.1332432432432,22.7397,24.0362
"12655",237,2016-08-24,24.9394594594595,22.6938,23.9852
"12656",238,2016-08-25,24.8360810810811,22.6461,23.932
"12657",239,2016-08-26,25.0286486486486,22.5965,23.8774
"12658",240,2016-08-27,25.2317567567568,22.545,23.8217
"12659",241,2016-08-28,25.2417567567568,22.4908,23.763
"12660",242,2016-08-29,25.1560810810811,22.4338,23.7022
"12661",243,2016-08-30,25.2537837837838,22.3741,23.6391
"12662",244,2016-08-31,25.547027027027,22.3122,23.575
"12663",245,2016-09-01,25.2371621621622,22.2481,23.5093
"12664",246,2016-09-02,24.697972972973,22.1819,23.4414
"12665",247,2016-09-03,24.2547297297297,22.1135,23.3709
"12666",248,2016-09-04,23.9601351351351,22.0431,23.292
"12667",249,2016-09-05,23.5610810810811,21.9708,23.2087
"12668",250,2016-09-06,21.8675675675676,21.8965,23.1234
"12669",251,2016-09-07,21.8018918918919,21.8208,23.0376
"12670",252,2016-09-08,22.0660810810811,21.7447,22.9506
"12671",253,2016-09-09,22.3237837837838,21.6683,22.8636
"12672",254,2016-09-10,22.6485135135135,21.5912,22.7794
"12673",255,2016-09-11,22.4541891891892,21.5127,22.6947
"12674",256,2016-09-12,21.9537837837838,21.4324,22.6098
"12675",257,2016-09-13,21.8951351351351,21.3505,22.5255
"12676",258,2016-09-14,21.9552702702703,21.267,22.4399
"12677",259,2016-09-15,21.9309459459459,21.1813,22.3524
"12678",260,2016-09-16,21.6898648648649,21.0937,22.2631
"12679",261,2016-09-17,21.6277027027027,21.004,22.172
"12680",262,2016-09-18,22.0071621621622,20.9125,22.0803
"12681",263,2016-09-19,22.2685135135135,20.8184,21.9843
"12682",264,2016-09-20,22.3025675675676,20.7215,21.8887
"12683",265,2016-09-21,22.6966216216216,20.6222,21.7902
"12684",266,2016-09-22,22.8616216216216,20.5208,21.6915
"12685",267,2016-09-23,22.9562162162162,20.4174,21.5929
"12686",268,2016-09-24,22.7317567567568,20.312,21.4923
"12687",269,2016-09-25,22.0705405405405,20.2045,21.3918
"12688",270,2016-09-26,21.777972972973,20.0951,21.2913
"12689",271,2016-09-27,21.6401351351351,19.984,21.188
"12690",272,2016-09-28,21.4483783783784,19.871,21.0844
"12691",273,2016-09-29,20.8366216216216,19.7565,20.9805
"12692",274,2016-09-30,20.5489189189189,19.6402,20.8759
"12693",275,2016-10-01,20.3641891891892,19.5223,20.7708
"12694",276,2016-10-02,20.4347297297297,19.4029,20.6598
"12695",277,2016-10-03,20.4931081081081,19.2818,20.5454
"12696",278,2016-10-04,20.4932432432432,19.1593,20.4278
"12697",279,2016-10-05,20.457027027027,19.0356,20.3151
"12698",280,2016-10-06,20.6040540540541,18.9108,20.2021
"12699",281,2016-10-07,20.8039189189189,18.7853,20.0856
"12700",282,2016-10-08,20.8441891891892,18.6588,19.9705
"12701",283,2016-10-09,20.4860810810811,18.5313,19.8531
"12702",284,2016-10-10,20.0022972972973,18.4028,19.7354
"12703",285,2016-10-11,20.0255405405405,18.2736,19.6143
"12704",286,2016-10-12,19.9266216216216,18.1439,19.4934
"12705",287,2016-10-13,19.717027027027,18.0142,19.3716
"12706",288,2016-10-14,19.4787837837838,17.8846,19.2477
"12707",289,2016-10-15,19.2727027027027,17.7552,19.1255
"12708",290,2016-10-16,19.3802702702703,17.6262,19.0049
"12709",291,2016-10-17,19.6156756756757,17.4974,18.8863
"12710",292,2016-10-18,19.8631081081081,17.3691,18.7616
"12711",293,2016-10-19,19.7386486486486,17.2411,18.6358
"12712",294,2016-10-20,19.6366216216216,17.1136,18.5129
"12713",295,2016-10-21,19.5913513513514,16.9867,18.392
"12714",296,2016-10-22,19.0690540540541,16.8604,18.2732
"12715",297,2016-10-23,18.687027027027,16.7347,18.1541
"12716",298,2016-10-24,18.5158108108108,16.6093,18.0344
"12717",299,2016-10-25,18.3037837837838,16.4844,17.9164
"12718",300,2016-10-26,18.0102702702703,16.3603,17.7972
"12719",301,2016-10-27,17.7736486486486,16.2367,17.676
"12720",302,2016-10-28,17.5435135135135,16.114,17.555
"12721",303,2016-10-29,17.4395945945946,15.9921,17.4349
"12722",304,2016-10-30,17.2972972972973,15.871,17.3141
"12723",305,2016-10-31,16.9564864864865,15.7508,17.1894
"12724",306,2016-11-01,16.7858108108108,15.6318,17.0643
"12725",307,2016-11-02,16.6383783783784,15.5139,16.9423
"12726",308,2016-11-03,16.6637837837838,15.3976,16.8218
"12727",309,2016-11-04,16.5394594594595,15.2832,16.703
"12728",310,2016-11-05,16.5016216216216,15.1706,16.5854
"12729",311,2016-11-06,16.4190540540541,15.0597,16.4704
"12730",312,2016-11-07,16.3622972972973,14.9501,16.3581
"12731",313,2016-11-08,16.315,14.8418,16.2466
"12732",314,2016-11-09,16.3214864864865,14.7347,16.1381
"12733",315,2016-11-10,16.0768918918919,14.6291,16.0299
"12734",316,2016-11-11,15.9764864864865,14.5251,15.9243
"12735",317,2016-11-12,15.7525675675676,14.4226,15.8186
"12736",318,2016-11-13,15.6744594594595,14.3216,15.7146
"12737",319,2016-11-14,15.637972972973,14.2219,15.6127
"12738",320,2016-11-15,15.5762162162162,14.1229,15.5101
"12739",321,2016-11-16,15.4231081081081,14.0244,15.4081
"12740",322,2016-11-17,15.3825675675676,13.9267,15.3038
"12741",323,2016-11-18,15.4501351351351,13.8296,15.2081
"12742",324,2016-11-19,15.4978378378378,13.7332,15.1161
"12743",325,2016-11-20,15.4905405405405,13.6376,15.0259
"12744",326,2016-11-21,15.2317567567568,13.5426,14.9349
"12745",327,2016-11-22,14.7806756756757,13.4482,14.846
"12746",328,2016-11-23,14.5704054054054,13.3544,14.7583
"12747",329,2016-11-24,14.4931081081081,13.2613,14.6757
"12748",330,2016-11-25,14.3454054054054,13.1689,14.5929
"12749",331,2016-11-26,14.4713513513514,13.0772,14.5128
"12750",332,2016-11-27,14.7464864864865,12.9862,14.4357
"12751",333,2016-11-28,14.8335135135135,12.896,14.3608
"12752",334,2016-11-29,14.7263513513514,12.8068,14.2842
"12753",335,2016-11-30,14.7558108108108,12.7187,14.2057
"12754",336,2016-12-01,14.877027027027,12.6317,14.1318
"12755",337,2016-12-02,14.7693243243243,12.5457,14.0588
"12756",338,2016-12-03,14.5512162162162,12.4607,13.9864
"12757",339,2016-12-04,14.2735135135135,12.376,13.9132
"12758",340,2016-12-05,13.9477027027027,12.291,13.8421
"12759",341,2016-12-06,13.6698648648649,12.206,13.7688
"12760",342,2016-12-07,13.4190540540541,12.1213,13.695
"12761",343,2016-12-08,13.3002702702703,12.0372,13.6235
"12762",344,2016-12-09,13.3613513513514,11.9535,13.5503
"12763",345,2016-12-10,13.3024324324324,11.8699,13.4759
"12764",346,2016-12-11,13.0458108108108,11.7863,13.4027
"12765",347,2016-12-12,12.8339189189189,11.7024,13.3291
"12766",348,2016-12-13,12.8141891891892,11.618,13.2567
"12767",349,2016-12-14,12.7436486486486,11.5328,13.1829
"12768",350,2016-12-15,12.4937837837838,11.4471,13.1101
"12769",351,2016-12-16,11.9947297297297,11.3613,13.0379
"12770",352,2016-12-17,12.2225675675676,11.2756,12.9643
"12771",353,2016-12-18,12.2677027027027,11.1897,12.8911
"12772",354,2016-12-19,12.1243243243243,11.1036,12.8117
"12773",355,2016-12-20,11.5540540540541,11.0174,12.7285
"12774",356,2016-12-21,11.5012162162162,10.9312,12.6427
"12775",357,2016-12-22,11.3422972972973,10.8449,12.5572
"12776",358,2016-12-23,11.2725675675676,10.7587,12.4684
"12777",359,2016-12-24,11.342027027027,10.6726,12.379
"12778",360,2016-12-25,11.3887837837838,10.5865,12.2903
"12779",361,2016-12-26,11.4514864864865,10.5004,12.2025
"12780",362,2016-12-27,11.4451351351351,10.4142,12.1133
"12781",363,2016-12-28,11.4154054054054,10.3279,12.0192
"12782",364,2016-12-29,11.1727027027027,10.2414,11.9217
"12783",365,2016-12-30,10.8505405405405,10.1545,11.8273
"12784",366,2016-12-31,11.1956756756757,10.0671,11.7366
"12785",1,2017-01-01,11.3302702702703,9.9792,11.6439
"12786",2,2017-01-02,11.3387837837838,9.8907,11.5492
"12787",3,2017-01-03,11.2398648648649,9.8017,11.4559
"12788",4,2017-01-04,11.2113513513514,9.7124,11.3645
"12789",5,2017-01-05,11.2860810810811,9.6234,11.2699
"12790",6,2017-01-06,10.8055405405405,9.5346,11.1727
"12791",7,2017-01-07,10.6285135135135,9.4459,11.0758
"12792",8,2017-01-08,10.2844594594595,9.3569,10.9777
"12793",9,2017-01-09,10.1256756756757,9.2676,10.8815
"12794",10,2017-01-10,10.2339189189189,9.1784,10.7858
"12795",11,2017-01-11,10.2871621621622,9.0892,10.6875
"12796",12,2017-01-12,10.2908108108108,9.0006,10.5919
"12797",13,2017-01-13,10.5932432432432,8.9133,10.4985
"12798",14,2017-01-14,9.97851351351351,8.8276,10.4075
"12799",15,2017-01-15,10.3604054054054,8.7434,10.3136
"12800",16,2017-01-16,9.97418918918919,8.6607,10.2215
"12801",17,2017-01-17,9.9622972972973,8.5793,10.1326
"12802",18,2017-01-18,10.0522972972973,8.4994,10.0449
"12803",19,2017-01-19,10.0813513513514,8.4214,9.9622
"12804",20,2017-01-20,9.93608108108108,8.3455,9.8801
"12805",21,2017-01-21,10.0244594594595,8.2715,9.7984
"12806",22,2017-01-22,10.0783783783784,8.1995,9.717
"12807",23,2017-01-23,10.1712162162162,8.1292,9.6372
"12808",24,2017-01-24,10.5860810810811,8.0602,9.5569
"12809",25,2017-01-25,10.4516216216216,7.9925,9.4738
"12810",26,2017-01-26,10.2668918918919,7.9262,9.3911
"12811",27,2017-01-27,10.3622972972973,7.8612,9.31
"12812",28,2017-01-28,10.3816216216216,7.798,9.2314
"12813",29,2017-01-29,9.72594594594594,7.7365,9.1561
"12814",30,2017-01-30,9.62851351351351,7.6764,9.0792
"12815",31,2017-01-31,9.69837837837838,7.6178,9.002
"12816",32,2017-02-01,9.83067567567567,7.5605,8.9284
"12817",33,2017-02-02,9.44081081081081,7.5047,8.857
"12818",34,2017-02-03,9.73013513513514,7.4504,8.7859
"12819",35,2017-02-04,9.24391891891892,7.3979,8.7153
"12820",36,2017-02-05,8.93054054054054,7.347,8.6481
"12821",37,2017-02-06,9.71905405405405,7.2976,8.5863
"12822",38,2017-02-07,9.46148648648649,7.2496,8.5263
"12823",39,2017-02-08,9.69027027027027,7.2033,8.4674
"12824",40,2017-02-09,9.29756756756757,7.1588,8.4098
"12825",41,2017-02-10,8.92648648648649,7.116,8.3526
"12826",42,2017-02-11,8.73675675675676,7.075,8.2985
"12827",43,2017-02-12,8.71364864864865,7.0358,8.2448
"12828",44,2017-02-13,8.68162162162162,6.998,8.1932
"12829",45,2017-02-14,8.67283783783784,6.9614,8.1422
"12830",46,2017-02-15,8.89351351351351,6.9257,8.0944
"12831",47,2017-02-16,8.46162162162162,6.8914,8.0485
"12832",48,2017-02-17,7.99554054054054,6.8589,8.0033
"12833",49,2017-02-18,8.18216216216216,6.828,7.9601
"12834",50,2017-02-19,8.16486486486487,6.7984,7.9199
"12835",51,2017-02-20,8.29810810810811,6.77,7.8842
"12836",52,2017-02-21,8.15472972972973,6.7428,7.8513
"12837",53,2017-02-22,8.36945945945946,6.7166,7.8203
"12838",54,2017-02-23,8.37243243243243,6.6917,7.7931
"12839",55,2017-02-24,8.6172972972973,6.6683,7.7695
"12840",56,2017-02-25,8.71324324324324,6.6465,7.7498
"12841",57,2017-02-26,8.09121621621622,6.6263,7.7331
"12842",58,2017-02-27,7.99837837837838,6.6069,7.7176
"12843",59,2017-02-28,8.11783783783784,6.5882,7.7051
"12844",61,2017-03-01,8.15189189189189,6.5538,7.6852
"12845",62,2017-03-02,8.10689189189189,6.5382,7.6777
"12846",63,2017-03-03,8.01756756756757,6.5239,7.6709
"12847",64,2017-03-04,7.78351351351351,6.5109,7.6653
"12848",65,2017-03-05,7.54824324324324,6.4994,7.661
"12849",66,2017-03-06,7.54662162162162,6.4892,7.6584
"12850",67,2017-03-07,7.54256756756757,6.4807,7.6572
"12851",68,2017-03-08,7.74945945945946,6.4743,7.6579
"12852",69,2017-03-09,7.71162162162162,6.4706,7.6596
"12853",70,2017-03-10,7.55189189189189,6.4695,7.6632
"12854",71,2017-03-11,7.33108108108108,6.4707,7.6673
"12855",72,2017-03-12,7.34472972972973,6.4744,7.6736
"12856",73,2017-03-13,7.29486486486486,6.4805,7.6827
"12857",74,2017-03-14,7.24135135135135,6.4896,7.6931
"12858",75,2017-03-15,7.21554054054054,6.5015,7.7052
"12859",76,2017-03-16,7.44986486486486,6.5162,7.7201
"12860",77,2017-03-17,7.56,6.5336,7.7376
"12861",78,2017-03-18,7.60608108108108,6.5531,7.7561
"12862",79,2017-03-19,7.73932432432432,6.5745,7.7764
"12863",80,2017-03-20,7.78243243243243,6.5973,7.7992
"12864",81,2017-03-21,7.6177027027027,6.6219,7.8231
"12865",82,2017-03-22,7.28581081081081,6.6485,7.8488
"12866",83,2017-03-23,7.21878378378378,6.6769,7.8774
"12867",84,2017-03-24,7.24378378378378,6.7073,7.908
"12868",85,2017-03-25,7.31513513513513,6.7395,7.9384
"12869",86,2017-03-26,7.37148648648649,6.7735,7.968
"12870",87,2017-03-27,7.15527027027027,6.8097,7.9973
"12871",88,2017-03-28,6.82162162162162,6.8483,8.0268
"12872",89,2017-03-29,6.91337837837838,6.8901,8.0594
"12873",90,2017-03-30,6.93662162162162,6.9354,8.0965
"12874",91,2017-03-31,6.84662162162162,6.9843,8.1388
"12875",92,2017-04-01,6.93256756756757,7.0372,8.1875
"12876",93,2017-04-02,7.06675675675676,7.0942,8.2393
"12877",94,2017-04-03,7.00527027027027,7.1552,8.296
"12878",95,2017-04-04,7.07878378378378,7.22,8.3576
"12879",96,2017-04-05,7.32702702702703,7.2886,8.4261
"12880",97,2017-04-06,7.3245945945946,7.3608,8.498
"12881",98,2017-04-07,7.35189189189189,7.4366,8.5756
"12882",99,2017-04-08,7.48527027027027,7.5157,8.6567
"12883",100,2017-04-09,7.79824324324324,7.5972,8.7406
"12884",101,2017-04-10,7.92202702702703,7.6811,8.8298
"12885",102,2017-04-11,7.86972972972973,7.7676,8.9216
"12886",103,2017-04-12,8.04675675675676,7.8564,9.017
"12887",104,2017-04-13,8.84243243243243,7.9474,9.113
"12888",105,2017-04-14,9.20851351351351,8.041,9.2113
"12889",106,2017-04-15,9.34675675675676,8.1369,9.3092
"12890",107,2017-04-16,9.37162162162162,8.2355,9.4102
"12891",108,2017-04-17,9.21743243243243,8.3366,9.514
"12892",109,2017-04-18,9.16486486486487,8.4402,9.6191
"12893",110,2017-04-19,9.14067567567568,8.5466,9.7265
"12894",111,2017-04-20,9.17297297297297,8.6556,9.8375
"12895",112,2017-04-21,9.12202702702703,8.7673,9.9529
"12896",113,2017-04-22,9.15756756756757,8.8814,10.0703
"12897",114,2017-04-23,9.39621621621622,8.998,10.1879
"12898",115,2017-04-24,9.34121621621622,9.1172,10.3108
"12899",116,2017-04-25,9.14986486486487,9.2386,10.4352
"12900",117,2017-04-26,9.48324324324324,9.3624,10.5632
"12901",118,2017-04-27,10.0795945945946,9.488,10.6967
"12902",119,2017-04-28,10.1968918918919,9.6153,10.8381
"12903",120,2017-04-29,10.5763513513514,9.7438,10.981
"12904",121,2017-04-30,10.837972972973,9.8731,11.123
"12905",122,2017-05-01,10.6859459459459,10.0032,11.2632
"12906",123,2017-05-02,10.9645945945946,10.1341,11.4026
"12907",124,2017-05-03,10.8367567567568,10.266,11.5435
"12908",125,2017-05-04,10.5643243243243,10.3994,11.6836
"12909",126,2017-05-05,10.5736486486486,10.5342,11.8249
"12910",127,2017-05-06,10.9947297297297,10.6701,11.9639
"12911",128,2017-05-07,10.8298648648649,10.807,12.1081
"12912",129,2017-05-08,10.6187837837838,10.9453,12.2566
"12913",130,2017-05-09,10.742027027027,11.0852,12.4077
"12914",131,2017-05-10,11.3913513513514,11.2275,12.5609
"12915",132,2017-05-11,11.4143243243243,11.373,12.7202
"12916",133,2017-05-12,11.2762162162162,11.5214,12.8875
"12917",134,2017-05-13,10.6510810810811,11.6727,13.06
"12918",135,2017-05-14,10.4585135135135,11.8263,13.2432
"12919",136,2017-05-15,10.85,11.9809,13.4284
"12920",137,2017-05-16,11.0708108108108,12.1361,13.6155
"12921",138,2017-05-17,11.4309459459459,12.2922,13.8019
"12922",139,2017-05-18,12.577027027027,12.4493,13.9849
"12923",140,2017-05-19,13.5886486486486,12.6074,14.1689
"12924",141,2017-05-20,12.9102702702703,12.7666,14.3547
"12925",142,2017-05-21,12.4214864864865,12.9267,14.5382
"12926",143,2017-05-22,12.2044594594595,13.0875,14.7201
"12927",144,2017-05-23,12.3906756756757,13.2492,14.902
"12928",145,2017-05-24,12.6813513513514,13.4114,15.0861
"12929",146,2017-05-25,12.8428378378378,13.5746,15.2666
"12930",147,2017-05-26,13.1660810810811,13.7393,15.4558
"12931",148,2017-05-27,13.3693243243243,13.9058,15.6479
"12932",149,2017-05-28,13.8589189189189,14.0745,15.8384
"12933",150,2017-05-29,13.8163513513514,14.2451,16.0238
"12934",151,2017-05-30,13.4333783783784,14.418,16.208
"12935",152,2017-05-31,13.8437837837838,14.5931,16.3904
"12936",153,2017-06-01,14.5728378378378,14.7699,16.5737
"12937",154,2017-06-02,14.6778378378378,14.948,16.7566
"12938",155,2017-06-03,14.9208108108108,15.1272,16.9412
"12939",156,2017-06-04,15.3433783783784,15.3075,17.126
"12940",157,2017-06-05,15.3505405405405,15.4892,17.3115
"12941",158,2017-06-06,14.5591891891892,15.6721,17.4993
"12942",159,2017-06-07,14.2101351351351,15.8562,17.688
"12943",160,2017-06-08,14.2063513513514,16.0412,17.8769
"12944",161,2017-06-09,14.4637837837838,16.2266,18.0719
"12945",162,2017-06-10,15.0452702702703,16.4114,18.2654
"12946",163,2017-06-11,15.6095945945946,16.5952,18.4526
"12947",164,2017-06-12,16.3331081081081,16.7777,18.6326
"12948",165,2017-06-13,17.4790540540541,16.9589,18.8057
"12949",166,2017-06-14,17.2348648648649,17.1393,18.9687
"12950",167,2017-06-15,16.8683783783784,17.3189,19.1288
"12951",168,2017-06-16,16.9202702702703,17.4977,19.2874
"12952",169,2017-06-17,17.4535135135135,17.6755,19.4496
"12953",170,2017-06-18,18.1258108108108,17.852,19.6142
"12954",171,2017-06-19,18.2855405405405,18.0276,19.7782
"12955",172,2017-06-20,18.2504054054054,18.2024,19.9399
"12956",173,2017-06-21,18.5937837837838,18.3767,20.1008
"12957",174,2017-06-22,18.9044594594595,18.5502,20.2629
"12958",175,2017-06-23,19.1148648648649,18.7225,20.423
"12959",176,2017-06-24,20.0967567567568,18.894,20.5845
"12960",177,2017-06-25,20.4847297297297,19.0644,20.7446
"12961",178,2017-06-26,20.4256756756757,19.2331,20.8997
"12962",179,2017-06-27,20.0559459459459,19.3993,21.0512
"12963",180,2017-06-28,19.8394594594595,19.5635,21.2015
"12964",181,2017-06-29,19.8706756756757,19.7258,21.3502
"12965",182,2017-06-30,19.8702702702703,19.8852,21.4969
"12966",183,2017-07-01,19.7558108108108,20.0412,21.6446
"12967",184,2017-07-02,20.6916216216216,20.1938,21.7904
"12968",185,2017-07-03,20.9716216216216,20.3433,21.9355
"12969",186,2017-07-04,21.3537837837838,20.4897,22.076
"12970",187,2017-07-05,21.3056756756757,20.6316,22.2143
"12971",188,2017-07-06,21.0602702702703,20.7683,22.3458
"12972",189,2017-07-07,21.3210810810811,20.8999,22.4716
"12973",190,2017-07-08,21.392027027027,21.0263,22.5902
"12974",191,2017-07-09,21.802972972973,21.1471,22.699
"12975",192,2017-07-10,22.2537837837838,21.2624,22.796
"12976",193,2017-07-11,22.5995945945946,21.3731,22.8911
"12977",194,2017-07-12,22.8486486486486,21.4791,22.9829
"12978",195,2017-07-13,23.0309459459459,21.5809,23.0736
"12979",196,2017-07-14,23.3536486486486,21.6788,23.1646
"12980",197,2017-07-15,23.387027027027,21.7733,23.2536
"12981",198,2017-07-16,23.4144594594595,21.865,23.3404
"12982",199,2017-07-17,23.8005405405405,21.9541,23.426
"12983",200,2017-07-18,24.3651351351351,22.0407,23.5043
"12984",201,2017-07-19,24.7263513513514,22.1249,23.5815
"12985",202,2017-07-20,24.7118918918919,22.2059,23.6565
"12986",203,2017-07-21,24.9047297297297,22.2834,23.7291
"12987",204,2017-07-22,25.1181081081081,22.3571,23.7982
"12988",205,2017-07-23,25.0547297297297,22.4272,23.8621
"12989",206,2017-07-24,24.3658108108108,22.4938,23.9226
"12990",207,2017-07-25,23.4868918918919,22.5561,23.9755
"12991",208,2017-07-26,23.0044594594595,22.614,24.0255
"12992",209,2017-07-27,22.7310810810811,22.6676,24.0688
"12993",210,2017-07-28,22.7054054054054,22.7176,24.1085
"12994",211,2017-07-29,21.4927027027027,22.7638,24.145
"12995",212,2017-07-30,21.082027027027,22.8058,24.1784
"12996",213,2017-07-31,21.3731081081081,22.8442,24.2094
"12997",214,2017-08-01,22.1766216216216,22.8792,24.2381
"12998",215,2017-08-02,22.3382432432432,22.9109,24.2642
"12999",216,2017-08-03,22.8609459459459,22.939,24.2866
"13000",217,2017-08-04,23.212972972973,22.9629,24.3071
"13001",218,2017-08-05,23.0066216216216,22.9831,24.3261
"13002",219,2017-08-06,22.8510810810811,23.0003,24.3447
"13003",220,2017-08-07,22.5955405405405,23.0146,24.3589
"13004",221,2017-08-08,21.9636486486486,23.0253,24.3711
"13005",222,2017-08-09,22.2485135135135,23.0322,24.3805
"13006",223,2017-08-10,22.8658108108108,23.0356,24.3847
