# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,
# retrieved: 2022-09-29 16:20:21 EDT       (sdww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
#    USGS 01358000 HUDSON RIVER AT GREEN ISLAND NY,,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 01358000,,,,
#            TS   parameter     statistic     Description,,,,
"#        105057       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,105057_00060_00003,105057_00060_00003_cd
USGS,1358000,6/2/18,5660,A
USGS,1358000,6/3/18,5190,A
USGS,1358000,6/4/18,5930,A
USGS,1358000,6/5/18,6640,A
USGS,1358000,6/6/18,6600,A
USGS,1358000,6/7/18,6460,A
USGS,1358000,6/8/18,6470,A
USGS,1358000,6/9/18,8010,A
USGS,1358000,6/10/18,7350,A
USGS,1358000,6/11/18,6840,A
USGS,1358000,6/12/18,4960,A
USGS,1358000,6/13/18,5780,A
USGS,1358000,6/14/18,6990,A
USGS,1358000,6/15/18,6380,A
USGS,1358000,6/16/18,5780,A
USGS,1358000,6/17/18,6550,A
USGS,1358000,6/18/18,6110,A
USGS,1358000,6/19/18,6920,A
USGS,1358000,6/20/18,6050,A
USGS,1358000,6/21/18,6160,A
USGS,1358000,6/22/18,5470,A
USGS,1358000,6/23/18,5340,A
USGS,1358000,6/24/18,5140,A
USGS,1358000,6/25/18,6380,A
USGS,1358000,6/26/18,5960,A
USGS,1358000,6/27/18,4850,A
USGS,1358000,6/28/18,6960,A
USGS,1358000,6/29/18,9240,A
USGS,1358000,6/30/18,8270,A
USGS,1358000,7/1/18,6850,A
USGS,1358000,7/2/18,5260,A
USGS,1358000,7/3/18,6290,A
USGS,1358000,7/4/18,5700,A
USGS,1358000,7/5/18,4800,A
USGS,1358000,7/6/18,5830,A
USGS,1358000,7/7/18,5740,A
USGS,1358000,7/8/18,5530,A
USGS,1358000,7/9/18,4450,A
USGS,1358000,7/10/18,4520,A
USGS,1358000,7/11/18,4900,A
USGS,1358000,7/12/18,4170,A
USGS,1358000,7/13/18,5820,A
USGS,1358000,7/14/18,3890,A
USGS,1358000,7/15/18,3710,A
USGS,1358000,7/16/18,3540,A
USGS,1358000,7/17/18,5250,A
USGS,1358000,7/18/18,6940,A
USGS,1358000,7/19/18,5700,A
USGS,1358000,7/20/18,4830,A
USGS,1358000,7/21/18,3900,A
USGS,1358000,7/22/18,2800,A
USGS,1358000,7/23/18,6830,A
USGS,1358000,7/24/18,8810,A
USGS,1358000,7/25/18,6450,A
USGS,1358000,7/26/18,11200,A
USGS,1358000,7/27/18,13200,A
USGS,1358000,7/28/18,12100,A
USGS,1358000,7/29/18,10700,A
USGS,1358000,7/30/18,7150,A
USGS,1358000,7/31/18,7460,A
USGS,1358000,8/1/18,7010,A:e
USGS,1358000,8/2/18,7280,A
USGS,1358000,8/3/18,10200,A
USGS,1358000,8/4/18,19200,A
USGS,1358000,8/5/18,22100,A
USGS,1358000,8/6/18,12000,A
USGS,1358000,8/7/18,8970,A
USGS,1358000,8/8/18,8970,A
USGS,1358000,8/9/18,8590,A
USGS,1358000,8/10/18,8460,A
USGS,1358000,8/11/18,8390,A
USGS,1358000,8/12/18,8120,A
USGS,1358000,8/13/18,8670,A
USGS,1358000,8/14/18,11600,A
USGS,1358000,8/15/18,19800,A
USGS,1358000,8/16/18,9740,A
USGS,1358000,8/17/18,10400,A
USGS,1358000,8/18/18,16200,A
USGS,1358000,8/19/18,19900,A
USGS,1358000,8/20/18,12300,A
USGS,1358000,8/21/18,5430,A
USGS,1358000,8/22/18,7800,A
USGS,1358000,8/23/18,9820,A
USGS,1358000,8/24/18,9460,A
USGS,1358000,8/25/18,6860,A
USGS,1358000,8/26/18,6590,A
USGS,1358000,8/27/18,5600,A
USGS,1358000,8/28/18,6880,A
USGS,1358000,8/29/18,6610,A
USGS,1358000,8/30/18,6170,A
USGS,1358000,8/31/18,6100,A
USGS,1358000,9/1/18,5530,A
USGS,1358000,9/2/18,5890,A
USGS,1358000,9/3/18,5990,A
USGS,1358000,9/4/18,6520,A
USGS,1358000,9/5/18,4520,A
USGS,1358000,9/6/18,5380,A
USGS,1358000,9/7/18,5270,A
USGS,1358000,9/8/18,4730,A
USGS,1358000,9/9/18,4920,A
USGS,1358000,9/10/18,8000,A
USGS,1358000,9/11/18,9550,A
USGS,1358000,9/12/18,13700,A
USGS,1358000,9/13/18,11200,A
USGS,1358000,9/14/18,7610,A
USGS,1358000,9/15/18,6910,A
USGS,1358000,9/16/18,7030,A
USGS,1358000,9/17/18,11300,A
USGS,1358000,9/18/18,15000,A
USGS,1358000,9/19/18,11300,A
USGS,1358000,9/20/18,8100,A
USGS,1358000,9/21/18,7870,A
USGS,1358000,9/22/18,8040,A
USGS,1358000,9/23/18,7540,A
USGS,1358000,9/24/18,9540,A
USGS,1358000,9/25/18,8820,A
USGS,1358000,9/26/18,11200,A
USGS,1358000,9/27/18,20400,A
USGS,1358000,9/28/18,17600,A
USGS,1358000,9/29/18,17300,A
USGS,1358000,9/30/18,15400,A
USGS,1358000,10/1/18,11800,A
USGS,1358000,10/2/18,11900,A
USGS,1358000,10/3/18,25200,A
USGS,1358000,10/4/18,20400,A
USGS,1358000,10/5/18,16000,A
USGS,1358000,10/6/18,13700,A
USGS,1358000,10/7/18,12100,A
USGS,1358000,10/8/18,11100,A
USGS,1358000,10/9/18,9080,A
USGS,1358000,10/10/18,9520,A
USGS,1358000,10/11/18,13200,A
USGS,1358000,10/12/18,21600,A
USGS,1358000,10/13/18,18600,A
USGS,1358000,10/14/18,15000,A
USGS,1358000,10/15/18,12900,A
USGS,1358000,10/16/18,12200,A
USGS,1358000,10/17/18,13500,A
USGS,1358000,10/18/18,12200,A
USGS,1358000,10/19/18,11300,A
USGS,1358000,10/20/18,10700,A
USGS,1358000,10/21/18,11100,A
USGS,1358000,10/22/18,9980,A
USGS,1358000,10/23/18,10700,A
USGS,1358000,10/24/18,9350,A
USGS,1358000,10/25/18,10200,A
USGS,1358000,10/26/18,10800,A
USGS,1358000,10/27/18,13100,A
USGS,1358000,10/28/18,17100,A
USGS,1358000,10/29/18,21800,A
USGS,1358000,10/30/18,18400,A
USGS,1358000,10/31/18,16400,A
USGS,1358000,11/1/18,15300,A
USGS,1358000,11/2/18,17200,A
USGS,1358000,11/3/18,35000,A
USGS,1358000,11/4/18,44100,A
USGS,1358000,11/5/18,32000,A
USGS,1358000,11/6/18,33100,A
USGS,1358000,11/7/18,40900,A
USGS,1358000,11/8/18,34500,A
USGS,1358000,11/9/18,26700,A
USGS,1358000,11/10/18,31700,A
USGS,1358000,11/11/18,37300,A
USGS,1358000,11/12/18,29600,A
USGS,1358000,11/13/18,26600,A
USGS,1358000,11/14/18,27400,A
USGS,1358000,11/15/18,26400,A
USGS,1358000,11/16/18,23300,A
USGS,1358000,11/17/18,21700,A
USGS,1358000,11/18/18,21900,A
USGS,1358000,11/19/18,20600,A
USGS,1358000,11/20/18,22200,A
USGS,1358000,11/21/18,23000,A
USGS,1358000,11/22/18,21200,A
USGS,1358000,11/23/18,18500,A
USGS,1358000,11/24/18,16800,A
USGS,1358000,11/25/18,18000,A
USGS,1358000,11/26/18,26400,A
USGS,1358000,11/27/18,41900,A
USGS,1358000,11/28/18,42100,A
USGS,1358000,11/29/18,34200,A
USGS,1358000,11/30/18,28300,A
USGS,1358000,12/1/18,25000,A
USGS,1358000,12/2/18,29400,A
USGS,1358000,12/3/18,45900,A
USGS,1358000,12/4/18,44200,A
USGS,1358000,12/5/18,35000,A
USGS,1358000,12/6/18,26400,A
USGS,1358000,12/7/18,23900,A
USGS,1358000,12/8/18,20400,A
USGS,1358000,12/9/18,20200,A
USGS,1358000,12/10/18,18200,A
USGS,1358000,12/11/18,17900,A
USGS,1358000,12/12/18,16500,A
USGS,1358000,12/13/18,18100,A
USGS,1358000,12/14/18,16700,A
USGS,1358000,12/15/18,16100,A
USGS,1358000,12/16/18,16600,A
USGS,1358000,12/17/18,16100,A
USGS,1358000,12/18/18,17200,A
USGS,1358000,12/19/18,14800,A
USGS,1358000,12/20/18,15300,A
USGS,1358000,12/21/18,19800,A
USGS,1358000,12/22/18,48200,A
USGS,1358000,12/23/18,51800,A
USGS,1358000,12/24/18,35800,A
USGS,1358000,12/25/18,26300,A
USGS,1358000,12/26/18,21700,A
USGS,1358000,12/27/18,19500,A
USGS,1358000,12/28/18,20700,A
USGS,1358000,12/29/18,25900,A
USGS,1358000,12/30/18,28400,A
USGS,1358000,12/31/18,23900,A
USGS,1358000,1/1/19,32100,A
USGS,1358000,1/2/19,37000,A
USGS,1358000,1/3/19,29600,A
USGS,1358000,1/4/19,25200,A
USGS,1358000,1/5/19,22800,A
USGS,1358000,1/6/19,23300,A
USGS,1358000,1/7/19,22500,A:e
USGS,1358000,1/8/19,21400,A
USGS,1358000,1/9/19,22700,A:e
USGS,1358000,1/10/19,26900,A:e
USGS,1358000,1/11/19,22300,A
USGS,1358000,1/12/19,17000,A
USGS,1358000,1/13/19,14900,A
USGS,1358000,1/14/19,12300,A
USGS,1358000,1/15/19,12300,A
USGS,1358000,1/16/19,12600,A
USGS,1358000,1/17/19,11400,A
USGS,1358000,1/18/19,10400,A
USGS,1358000,1/19/19,10400,A
USGS,1358000,1/20/19,8640,A
USGS,1358000,1/21/19,7440,A
USGS,1358000,1/22/19,8260,A
USGS,1358000,1/23/19,8650,A
USGS,1358000,1/24/19,20200,A:e
USGS,1358000,1/25/19,73300,A:e
USGS,1358000,1/26/19,63400,A
USGS,1358000,1/27/19,44600,A
USGS,1358000,1/28/19,35700,A
USGS,1358000,1/29/19,30600,A
USGS,1358000,1/30/19,27600,A
USGS,1358000,1/31/19,18400,A
USGS,1358000,2/1/19,15800,A
USGS,1358000,2/2/19,15800,A
USGS,1358000,2/3/19,18300,A
USGS,1358000,2/4/19,18300,A
USGS,1358000,2/5/19,20700,A
USGS,1358000,2/6/19,30500,A
USGS,1358000,2/7/19,36200,A
USGS,1358000,2/8/19,47100,A
USGS,1358000,2/9/19,56300,A
USGS,1358000,2/10/19,39800,A
USGS,1358000,2/11/19,31000,A
USGS,1358000,2/12/19,25600,A
USGS,1358000,2/13/19,22400,A
USGS,1358000,2/14/19,21500,A
USGS,1358000,2/15/19,21800,A
USGS,1358000,2/16/19,22000,A
USGS,1358000,2/17/19,20400,A
USGS,1358000,2/18/19,19000,A
USGS,1358000,2/19/19,17300,A
USGS,1358000,2/20/19,15700,A
USGS,1358000,2/21/19,15800,A
USGS,1358000,2/22/19,16600,A
USGS,1358000,2/23/19,16000,A
USGS,1358000,2/24/19,15800,A
USGS,1358000,2/25/19,17200,A
USGS,1358000,2/26/19,18200,A
USGS,1358000,2/27/19,16400,A
USGS,1358000,2/28/19,13400,A
USGS,1358000,3/1/19,14600,A
USGS,1358000,3/2/19,15300,A
USGS,1358000,3/3/19,14100,A
USGS,1358000,3/4/19,13700,A
USGS,1358000,3/5/19,13100,A
USGS,1358000,3/6/19,12900,A
USGS,1358000,3/7/19,12400,A
USGS,1358000,3/8/19,11400,A
USGS,1358000,3/9/19,11300,A
USGS,1358000,3/10/19,11300,A
USGS,1358000,3/11/19,11600,A
USGS,1358000,3/12/19,12300,A
USGS,1358000,3/13/19,12500,A
USGS,1358000,3/14/19,14200,A
USGS,1358000,3/15/19,26600,A
USGS,1358000,3/16/19,49800,A
USGS,1358000,3/17/19,38400,A
USGS,1358000,3/18/19,30800,A
USGS,1358000,3/19/19,26100,A
USGS,1358000,3/20/19,24000,A
USGS,1358000,3/21/19,24100,A
USGS,1358000,3/22/19,28400,A
USGS,1358000,3/23/19,34500,A
USGS,1358000,3/24/19,29000,A
USGS,1358000,3/25/19,26800,A
USGS,1358000,3/26/19,25600,A
USGS,1358000,3/27/19,23900,A
USGS,1358000,3/28/19,23400,A
USGS,1358000,3/29/19,24100,A
USGS,1358000,3/30/19,29900,A
USGS,1358000,3/31/19,35100,A
USGS,1358000,4/1/19,38200,A
USGS,1358000,4/2/19,31500,A
USGS,1358000,4/3/19,27500,A
USGS,1358000,4/4/19,26800,A
USGS,1358000,4/5/19,25100,A
USGS,1358000,4/6/19,24100,A
USGS,1358000,4/7/19,25500,A
USGS,1358000,4/8/19,27200,A
USGS,1358000,4/9/19,36100,A
USGS,1358000,4/10/19,45300,A
USGS,1358000,4/11/19,41500,A
USGS,1358000,4/12/19,33400,A
USGS,1358000,4/13/19,30700,A
USGS,1358000,4/14/19,37600,A
USGS,1358000,4/15/19,61200,A
USGS,1358000,4/16/19,76800,A
USGS,1358000,4/17/19,59600,A
USGS,1358000,4/18/19,46100,A
USGS,1358000,4/19/19,39200,A
USGS,1358000,4/20/19,44100,A
USGS,1358000,4/21/19,75600,A
USGS,1358000,4/22/19,68600,A
USGS,1358000,4/23/19,53100,A
USGS,1358000,4/24/19,48800,A
USGS,1358000,4/25/19,46400,A
USGS,1358000,4/26/19,44400,A
USGS,1358000,4/27/19,55100,A
USGS,1358000,4/28/19,63100,A
USGS,1358000,4/29/19,55000,A
USGS,1358000,4/30/19,47700,A
USGS,1358000,5/1/19,42500,A
USGS,1358000,5/2/19,40400,A
USGS,1358000,5/3/19,38600,A
USGS,1358000,5/4/19,36500,A
USGS,1358000,5/5/19,35900,A
USGS,1358000,5/6/19,32800,A
USGS,1358000,5/7/19,25600,A
USGS,1358000,5/8/19,22700,A
USGS,1358000,5/9/19,19800,A
USGS,1358000,5/10/19,16900,A
USGS,1358000,5/11/19,29900,A
USGS,1358000,5/12/19,33600,A
USGS,1358000,5/13/19,33500,A
USGS,1358000,5/14/19,45500,A
USGS,1358000,5/15/19,46300,A
USGS,1358000,5/16/19,40600,A
USGS,1358000,5/17/19,35700,A
USGS,1358000,5/18/19,31100,A
USGS,1358000,5/19/19,27200,A
USGS,1358000,5/20/19,30400,A
USGS,1358000,5/21/19,31700,A
USGS,1358000,5/22/19,31300,A
USGS,1358000,5/23/19,28600,A
USGS,1358000,5/24/19,26700,A
USGS,1358000,5/25/19,24400,A
USGS,1358000,5/26/19,22700,A
USGS,1358000,5/27/19,22200,A
USGS,1358000,5/28/19,22300,A
USGS,1358000,5/29/19,21800,A
USGS,1358000,5/30/19,22600,A
USGS,1358000,5/31/19,20600,A
USGS,1358000,6/1/19,18100,A
USGS,1358000,6/2/19,18000,A
USGS,1358000,6/3/19,17600,A
USGS,1358000,6/4/19,16200,A
USGS,1358000,6/5/19,16000,A
USGS,1358000,6/6/19,22000,A
USGS,1358000,6/7/19,27600,A
USGS,1358000,6/8/19,18000,A
USGS,1358000,6/9/19,17900,A
USGS,1358000,6/10/19,16900,A
USGS,1358000,6/11/19,20300,A
USGS,1358000,6/12/19,23700,A
USGS,1358000,6/13/19,19700,A
USGS,1358000,6/14/19,17100,A
USGS,1358000,6/15/19,16400,A
USGS,1358000,6/16/19,17800,A
USGS,1358000,6/17/19,22300,A
USGS,1358000,6/18/19,22800,A
USGS,1358000,6/19/19,15200,A
USGS,1358000,6/20/19,19200,A
USGS,1358000,6/21/19,35500,A
USGS,1358000,6/22/19,30000,A
USGS,1358000,6/23/19,25000,A
USGS,1358000,6/24/19,22500,A
USGS,1358000,6/25/19,17100,A
USGS,1358000,6/26/19,18300,A
USGS,1358000,6/27/19,19300,A
USGS,1358000,6/28/19,16800,A
USGS,1358000,6/29/19,13300,A
USGS,1358000,6/30/19,13900,A
USGS,1358000,7/1/19,14000,A
USGS,1358000,7/2/19,13700,A
USGS,1358000,7/3/19,12300,A
USGS,1358000,7/4/19,11200,A
USGS,1358000,7/5/19,10800,A
USGS,1358000,7/6/19,9840,A
USGS,1358000,7/7/19,10400,A
USGS,1358000,7/8/19,10500,A
USGS,1358000,7/9/19,9000,A
USGS,1358000,7/10/19,8420,A
USGS,1358000,7/11/19,6570,A
USGS,1358000,7/12/19,7150,A
USGS,1358000,7/13/19,8100,A
USGS,1358000,7/14/19,8630,A
USGS,1358000,7/15/19,7830,A
USGS,1358000,7/16/19,6940,A
USGS,1358000,7/17/19,7860,A
USGS,1358000,7/18/19,15200,A
USGS,1358000,7/19/19,10800,A
USGS,1358000,7/20/19,9070,A
USGS,1358000,7/21/19,8030,A
USGS,1358000,7/22/19,10400,A
USGS,1358000,7/23/19,14400,A
USGS,1358000,7/24/19,11800,A
USGS,1358000,7/25/19,7240,A
USGS,1358000,7/26/19,6470,A
USGS,1358000,7/27/19,4580,A
USGS,1358000,7/28/19,4720,A
USGS,1358000,7/29/19,5060,A
USGS,1358000,7/30/19,4340,A
USGS,1358000,7/31/19,5310,A
USGS,1358000,8/1/19,4940,A
USGS,1358000,8/2/19,4850,A
USGS,1358000,8/3/19,4320,A
USGS,1358000,8/4/19,4600,A
USGS,1358000,8/5/19,4130,A
USGS,1358000,8/6/19,4410,A
USGS,1358000,8/7/19,4110,A
USGS,1358000,8/8/19,5940,A
USGS,1358000,8/9/19,8280,A
USGS,1358000,8/10/19,6640,A
USGS,1358000,8/11/19,4950,A
USGS,1358000,8/12/19,4620,A
USGS,1358000,8/13/19,4280,A
USGS,1358000,8/14/19,5550,A
USGS,1358000,8/15/19,3800,A
USGS,1358000,8/16/19,4020,A
USGS,1358000,8/17/19,4570,A
USGS,1358000,8/18/19,12400,A
USGS,1358000,8/19/19,15100,A
USGS,1358000,8/20/19,10300,A
USGS,1358000,8/21/19,11000,A
USGS,1358000,8/22/19,15600,A
USGS,1358000,8/23/19,12200,A
USGS,1358000,8/24/19,7960,A
USGS,1358000,8/25/19,6900,A
USGS,1358000,8/26/19,5760,A
USGS,1358000,8/27/19,5080,A
USGS,1358000,8/28/19,4400,A
USGS,1358000,8/29/19,5670,A
USGS,1358000,8/30/19,7270,A
USGS,1358000,8/31/19,5700,A
USGS,1358000,9/1/19,4930,A
USGS,1358000,9/2/19,6030,A
USGS,1358000,9/3/19,12200,A
USGS,1358000,9/4/19,10000,A
USGS,1358000,9/5/19,6990,A
USGS,1358000,9/6/19,7970,A
USGS,1358000,9/7/19,6760,A
USGS,1358000,9/8/19,6370,A
USGS,1358000,9/9/19,6550,A
USGS,1358000,9/10/19,4740,A
USGS,1358000,9/11/19,5140,A
USGS,1358000,9/12/19,6840,A
USGS,1358000,9/13/19,4320,A
USGS,1358000,9/14/19,4780,A
USGS,1358000,9/15/19,5260,A
USGS,1358000,9/16/19,5230,A
USGS,1358000,9/17/19,3800,A
USGS,1358000,9/18/19,4310,A
USGS,1358000,9/19/19,4310,A
USGS,1358000,9/20/19,4290,A
USGS,1358000,9/21/19,3990,A
USGS,1358000,9/22/19,3920,A
USGS,1358000,9/23/19,3200,A
USGS,1358000,9/24/19,4520,A
USGS,1358000,9/25/19,5100,A
USGS,1358000,9/26/19,6920,A
USGS,1358000,9/27/19,4850,A
USGS,1358000,9/28/19,4460,A
USGS,1358000,9/29/19,5890,A
USGS,1358000,9/30/19,4730,A
USGS,1358000,10/1/19,3210,A
USGS,1358000,10/2/19,8660,A
USGS,1358000,10/3/19,6610,A
USGS,1358000,10/4/19,6210,A
USGS,1358000,10/5/19,6880,A
USGS,1358000,10/6/19,4450,A
USGS,1358000,10/7/19,9120,A
USGS,1358000,10/8/19,20500,A
USGS,1358000,10/9/19,16800,A
USGS,1358000,10/10/19,13100,A
USGS,1358000,10/11/19,9410,A
USGS,1358000,10/12/19,9560,A
USGS,1358000,10/13/19,7600,A
USGS,1358000,10/14/19,8310,A
USGS,1358000,10/15/19,7670,A
USGS,1358000,10/16/19,10800,A
USGS,1358000,10/17/19,44900,A
USGS,1358000,10/18/19,58900,A
USGS,1358000,10/19/19,33700,A
USGS,1358000,10/20/19,26400,A
USGS,1358000,10/21/19,23100,A
USGS,1358000,10/22/19,21300,A
USGS,1358000,10/23/19,22000,A
USGS,1358000,10/24/19,27400,A
USGS,1358000,10/25/19,24900,A
USGS,1358000,10/26/19,24200,A
USGS,1358000,10/27/19,24200,A
USGS,1358000,10/28/19,34600,A
USGS,1358000,10/29/19,30100,A
USGS,1358000,10/30/19,28700,A
USGS,1358000,10/31/19,28300,A
USGS,1358000,11/1/19,68800,A
USGS,1358000,11/2/19,98800,A
USGS,1358000,11/3/19,79100,A
USGS,1358000,11/4/19,52100,A
USGS,1358000,11/5/19,37800,A
USGS,1358000,11/6/19,32900,A
USGS,1358000,11/7/19,32500,A
USGS,1358000,11/8/19,30700,A
USGS,1358000,11/9/19,25200,A
USGS,1358000,11/10/19,22600,A
USGS,1358000,11/11/19,21000,A
USGS,1358000,11/12/19,21800,A
USGS,1358000,11/13/19,21200,A
USGS,1358000,11/14/19,19400,A
USGS,1358000,11/15/19,17600,A
USGS,1358000,11/16/19,19800,A
USGS,1358000,11/17/19,18800,A
USGS,1358000,11/18/19,18200,A
USGS,1358000,11/19/19,22700,A
USGS,1358000,11/20/19,25500,A
USGS,1358000,11/21/19,26200,A
USGS,1358000,11/22/19,22900,A
USGS,1358000,11/23/19,23100,A
USGS,1358000,11/24/19,24200,A
USGS,1358000,11/25/19,31400,A
USGS,1358000,11/26/19,27100,A
USGS,1358000,11/27/19,25200,A
USGS,1358000,11/28/19,26300,A
USGS,1358000,11/29/19,28900,A
USGS,1358000,11/30/19,25400,A
USGS,1358000,12/1/19,23300,A
USGS,1358000,12/2/19,22300,A
USGS,1358000,12/3/19,19800,A
USGS,1358000,12/4/19,20100,A
USGS,1358000,12/5/19,20400,A
USGS,1358000,12/6/19,19800,A
USGS,1358000,12/7/19,18700,A
USGS,1358000,12/8/19,16700,A
USGS,1358000,12/9/19,16700,A
USGS,1358000,12/10/19,28700,A
USGS,1358000,12/11/19,53000,A
USGS,1358000,12/12/19,42500,A
USGS,1358000,12/13/19,31700,A
USGS,1358000,12/14/19,31500,A
USGS,1358000,12/15/19,46400,A
USGS,1358000,12/16/19,43400,A
USGS,1358000,12/17/19,33800,A
USGS,1358000,12/18/19,29300,A
USGS,1358000,12/19/19,25000,A
USGS,1358000,12/20/19,22900,A
USGS,1358000,12/21/19,21100,A
USGS,1358000,12/22/19,20500,A
USGS,1358000,12/23/19,21500,A
USGS,1358000,12/24/19,22400,A
USGS,1358000,12/25/19,21600,A
USGS,1358000,12/26/19,19800,A
USGS,1358000,12/27/19,17700,A
USGS,1358000,12/28/19,20400,A
USGS,1358000,12/29/19,24200,A
USGS,1358000,12/30/19,31600,A
USGS,1358000,12/31/19,42300,A
USGS,1358000,1/1/20,33600,A
USGS,1358000,1/2/20,25900,A
USGS,1358000,1/3/20,23600,A
USGS,1358000,1/4/20,24000,A
USGS,1358000,1/5/20,28900,A
USGS,1358000,1/6/20,26300,A
USGS,1358000,1/7/20,23200,A
USGS,1358000,1/8/20,19800,A
USGS,1358000,1/9/20,21100,A
USGS,1358000,1/10/20,18200,A
USGS,1358000,1/11/20,20000,A
USGS,1358000,1/12/20,28800,A
USGS,1358000,1/13/20,40100,A
USGS,1358000,1/14/20,32800,A
USGS,1358000,1/15/20,27600,A
USGS,1358000,1/16/20,23000,A
USGS,1358000,1/17/20,20800,A
USGS,1358000,1/18/20,17800,A
USGS,1358000,1/19/20,19000,A
USGS,1358000,1/20/20,18800,A
USGS,1358000,1/21/20,18200,A
USGS,1358000,1/22/20,17500,A
USGS,1358000,1/23/20,19900,A
USGS,1358000,1/24/20,18300,A
USGS,1358000,1/25/20,18500,A
USGS,1358000,1/26/20,21700,A
USGS,1358000,1/27/20,24800,A
USGS,1358000,1/28/20,23700,A
USGS,1358000,1/29/20,20800,A
USGS,1358000,1/30/20,19500,A
USGS,1358000,1/31/20,17400,A
USGS,1358000,2/1/20,17400,A
USGS,1358000,2/2/20,16700,A
USGS,1358000,2/3/20,16700,A
USGS,1358000,2/4/20,16800,A
USGS,1358000,2/5/20,15800,A
USGS,1358000,2/6/20,16200,A
USGS,1358000,2/7/20,17000,A
USGS,1358000,2/8/20,20900,A
USGS,1358000,2/9/20,20200,A
USGS,1358000,2/10/20,19300,A
USGS,1358000,2/11/20,20700,A
USGS,1358000,2/12/20,19800,A
USGS,1358000,2/13/20,20500,A
USGS,1358000,2/14/20,18700,A
USGS,1358000,2/15/20,16000,A
USGS,1358000,2/16/20,14400,A
USGS,1358000,2/17/20,16500,A
USGS,1358000,2/18/20,16100,A
USGS,1358000,2/19/20,15200,A
USGS,1358000,2/20/20,16300,A
USGS,1358000,2/21/20,15400,A
USGS,1358000,2/22/20,14700,A
USGS,1358000,2/23/20,15100,A
USGS,1358000,2/24/20,14900,A
USGS,1358000,2/25/20,16600,A
USGS,1358000,2/26/20,17900,A
USGS,1358000,2/27/20,23900,A
USGS,1358000,2/28/20,34200,A
USGS,1358000,2/29/20,27200,A
USGS,1358000,3/1/20,22200,A
USGS,1358000,3/2/20,18600,A
USGS,1358000,3/3/20,20600,A
USGS,1358000,3/4/20,34700,A
USGS,1358000,3/5/20,37600,A
USGS,1358000,3/6/20,30600,A
USGS,1358000,3/7/20,25700,A
USGS,1358000,3/8/20,22200,A
USGS,1358000,3/9/20,20400,A
USGS,1358000,3/10/20,21500,A
USGS,1358000,3/11/20,28600,A
USGS,1358000,3/12/20,29200,A
USGS,1358000,3/13/20,26700,A
USGS,1358000,3/14/20,32700,A
USGS,1358000,3/15/20,29700,A
USGS,1358000,3/16/20,24700,A
USGS,1358000,3/17/20,22100,A
USGS,1358000,3/18/20,22400,A
USGS,1358000,3/19/20,23600,A
USGS,1358000,3/20/20,24100,A
USGS,1358000,3/21/20,27700,A
USGS,1358000,3/22/20,27200,A
USGS,1358000,3/23/20,23700,A
USGS,1358000,3/24/20,23600,A
USGS,1358000,3/25/20,24200,A
USGS,1358000,3/26/20,23900,A
USGS,1358000,3/27/20,23700,A
USGS,1358000,3/28/20,24900,A
USGS,1358000,3/29/20,23200,A
USGS,1358000,3/30/20,29700,A
USGS,1358000,3/31/20,36600,A
USGS,1358000,4/1/20,35500,A
USGS,1358000,4/2/20,30200,A
USGS,1358000,4/3/20,26900,A
USGS,1358000,4/4/20,26100,A
USGS,1358000,4/5/20,26000,A
USGS,1358000,4/6/20,24900,A
USGS,1358000,4/7/20,21600,A
USGS,1358000,4/8/20,20800,A
USGS,1358000,4/9/20,22100,A
USGS,1358000,4/10/20,26800,A
USGS,1358000,4/11/20,24900,A
USGS,1358000,4/12/20,21800,A
USGS,1358000,4/13/20,23500,A
USGS,1358000,4/14/20,36400,A
USGS,1358000,4/15/20,38100,A
USGS,1358000,4/16/20,31300,A
USGS,1358000,4/17/20,25700,A
USGS,1358000,4/18/20,23300,A
USGS,1358000,4/19/20,21700,A
USGS,1358000,4/20/20,22100,A
USGS,1358000,4/21/20,21900,A
USGS,1358000,4/22/20,21000,A
USGS,1358000,4/23/20,19900,A
USGS,1358000,4/24/20,20400,A
USGS,1358000,4/25/20,19500,A
USGS,1358000,4/26/20,18800,A
USGS,1358000,4/27/20,27300,A
USGS,1358000,4/28/20,35000,A
USGS,1358000,4/29/20,29000,A
USGS,1358000,4/30/20,25900,A
USGS,1358000,5/1/20,27500,A
USGS,1358000,5/2/20,37300,A
